object_id,x,y,object_type,Celltype,TCM contributions,Cell centres
5093,333.4446742275,633.6845662222,point,D,21.55637696910969,True
5094,612.1362486225,590.5358257222,point,D,-18.78042978617602,True
5095,45.3400448894,706.1648600107,point,D,-1.0125030937205222,True
5096,76.1027869904,388.8666152028,point,D,-19.331987909650525,True
5097,983.9492147813,484.0411547826,point,D,-10.562043843012479,True
5098,790.2914299865,435.9626245678,point,D,-27.292553018556696,True
5099,734.8288152594,519.5693187656,point,D,-27.98422644144621,True
5100,186.8230782741,870.4394173457,point,D,0.3019084499644381,True
5101,885.2536244366,312.125217581,point,D,10.508755652061142,True
5102,816.7528861871,608.7355551148,point,D,-25.39006205147836,True
5103,67.6070161498,538.6179451293,point,D,-2.1314226834049035,True
5104,138.0098247093,973.8538799793,point,D,-10.048663967706343,True
5105,576.5732257688,174.7359992593,point,D,11.860976529044349,True
5106,987.2783525154,628.8524429587,point,D,-17.385443357878028,True
5107,152.9976196447,400.8659929784,point,D,-15.038741360467224,True
5108,310.0613304149,925.5672823264,point,D,-8.685958617581923,True
5109,658.7351812676,111.4887932762,point,D,24.33380031077958,True
5110,180.788552828,533.1478764453,point,D,26.21932991441073,True
5111,357.521960612,590.5357004619,point,D,21.461498360107107,True
5112,936.7962272457,268.9361553261,point,D,7.853980189818677,True
5113,999.5770689739,258.4271739064,point,D,-0.2151307766563742,True
5114,48.5704129839,681.0302180069,point,D,3.5974922238500473,True
5115,844.6221303995,884.5904214811,point,D,-18.125948501344713,True
5116,165.6872288939,185.9259778736,point,D,-31.714008412496085,True
5117,451.4017485888,982.9509694888,point,D,-16.133142228076725,True
5118,240.7028649577,928.9487619998,point,D,-9.672592692700054,True
5119,383.2800849735,968.9472043675,point,D,-12.659710503518783,True
5120,781.3617700415,491.1212077656,point,D,-33.01329219050375,True
5121,302.2610449739,457.651493677,point,D,0.4206593122581371,True
5122,411.0391348848,715.3017499073,point,D,17.77334228293666,True
5123,439.7521973106,623.0732766866,point,D,12.877148459019107,True
5124,26.9463497044,577.2696302366,point,D,-4.978984239407085,True
5125,632.7535724103,211.6680033278,point,D,18.82716126576116,True
5126,544.513160456,336.4296552972,point,D,-31.622265812308378,True
5127,400.4652464684,555.8063678031,point,D,15.875885266443902,True
5128,662.0132008798,150.6206272505,point,D,28.36250219657593,True
5129,561.2760118024,881.5775938386,point,D,-24.850143526859128,True
5130,546.636433539,19.3486672475,point,D,-9.602648412089783,True
5131,489.2599287884,269.6504229673,point,D,-26.999342475535826,True
5132,514.6589991406,89.9900244719,point,D,-9.380774215495755,True
5133,97.7625118135,177.3193568607,point,D,-27.405734526697398,True
5134,588.2484997572,464.8849918993,point,D,-24.43887970510198,True
5135,68.6477668098,344.8397853734,point,D,-21.84601336566547,True
5136,676.0960608898,622.5251074468,point,D,-20.471005956765534,True
5137,866.8266236691,812.2669005872,point,D,-23.418799250160614,True
5138,412.1764796019,556.2086261854,point,D,14.000688820349872,True
5139,671.8376736604,357.8982023133,point,D,-7.6081322926658705,True
5140,933.4837019938,186.2407205877,point,D,10.718306964376884,True
5141,452.9232921718,495.9056645985,point,D,-12.504879182657735,True
5142,371.0947846104,107.4090995034,point,D,-23.991556316537526,True
5143,580.8033425675,906.5616255107,point,D,-23.355901696214403,True
5144,746.1689197764,43.2621948823,point,D,15.872408925555149,True
5145,752.2448581534,539.3378412587,point,D,-28.353722550502283,True
5146,915.7638154634,93.5432684286,point,D,15.390205966265667,True
5147,80.806886582,207.47744559,point,D,-25.35921838275251,True
5148,255.3775394189,108.6054860005,point,D,-30.10311297844339,True
5149,654.6875783669,341.252033792,point,D,-10.568293771445031,True
5150,797.7527017815,762.4064517592,point,D,-21.958291062286747,True
5151,881.9220195098,504.7766403895,point,D,-28.42586511315139,True
5152,843.6753763868,580.9958285547,point,D,-24.27283085512886,True
5153,78.0740803861,934.9143819435,point,D,-17.06021953476013,True
5154,179.8403937591,579.6780000994,point,D,27.533440995690967,True
5155,696.1725573278,927.6410910341,point,D,-23.539073102669423,True
5156,270.9937643683,788.6127398332,point,D,17.36349236366071,True
5157,777.1535834895,918.3885521252,point,D,-16.012602022088988,True
5158,820.3228017985,472.933600938,point,D,-35.80219026062108,True
5159,946.863691487,714.7184281179,point,D,-28.46138746715334,True
5160,768.7203817324,720.9705439387,point,D,-19.518695675432674,True
5161,691.1863299729,94.7279620266,point,D,23.513988191497035,True
5162,141.9646365052,957.748282172,point,D,-12.08570986315205,True
5163,657.6519198639,991.0529871184,point,D,-13.95890949548786,True
5164,730.1004730988,398.108191225,point,D,-10.181961779685937,True
5165,360.3075689993,583.224572984,point,D,21.252926136762444,True
5166,940.3436995461,641.1500700626,point,D,-27.595403601395,True
5167,598.2967482803,355.8695844624,point,D,-25.786106855819508,True
5168,872.5173937201,958.8857579466,point,D,-17.445135201967982,True
5169,956.4599379384,339.4685004386,point,D,-6.633144359235033,True
5170,405.8744052073,332.0271649138,point,D,-24.22941946398544,True
5171,797.0288323773,783.2470501658,point,D,-22.320620119381843,True
5172,572.6429728711,999.9374072323,point,D,-9.763305547186421,True
5173,340.6893332591,802.7864266732,point,D,16.445798121370753,True
5174,51.6663661864,637.2153183363,point,D,3.175036089551643,True
5175,158.3370534687,822.5627593776,point,D,7.063638689169031,True
5176,406.6297770328,53.6217614889,point,D,-20.418042369822167,True
5177,475.9971655224,848.712040523,point,D,-19.580714680861025,True
5178,597.5442552655,196.6796787284,point,D,14.33124717226311,True
5179,719.084155877,912.3343265507,point,D,-22.13155539503389,True
5180,468.5860049987,713.0036498099,point,D,7.889960521302228,True
5181,932.1971993894,329.76504721,point,D,-1.5469897820065774,True
5182,55.7667713324,288.7397356752,point,D,-23.075566190195374,True
5183,108.1324043906,345.5174809466,point,D,-20.22234311468209,True
5184,354.6671205093,262.501508249,point,D,-18.223372397674286,True
5185,841.5579179229,577.5708008801,point,D,-24.540880138541112,True
5186,118.3761922208,294.5832849598,point,D,-22.326535034116404,True
5187,347.3197311942,875.9059958712,point,D,0.8495095748765535,True
5188,42.6215659779,89.2052747322,point,D,-18.42107071929006,True
5189,196.2592631816,296.8274561018,point,D,-22.243617387586095,True
5190,634.6214939992,692.0713784373,point,D,-23.995580302748703,True
5191,246.5185101644,40.2466393891,point,D,-27.8626735131862,True
5192,612.8730415655,383.2558209475,point,D,-23.998558431109466,True
5193,108.3309271645,157.3651142937,point,D,-28.766120270083118,True
5194,960.3289424658,68.9923684257,point,D,8.974082846593962,True
5195,963.749392065,888.166901425,point,D,-16.95469573516508,True
5196,694.8429411448,185.9662281457,point,D,28.855015585772808,True
5197,536.9397182761,511.610827244,point,D,-21.80209377997848,True
5198,555.8927467255,799.0923757929,point,D,-22.035633246113367,True
5199,57.5370789182,190.0169408809,point,D,-23.113154865560073,True
5200,665.0184306348,681.2608505335,point,D,-22.181890445965927,True
5201,371.0451855014,435.6143552229,point,D,-12.759324185504289,True
5202,369.4277519036,326.7145866375,point,D,-20.314459359848854,True
5203,963.3159996796,305.9574068901,point,D,0.7083075383404989,True
5204,779.9386258115,307.6026551596,point,D,19.205260070348526,True
5205,760.0523144943,378.9002642094,point,D,-0.19077115204040043,True
5206,211.8363100101,782.9541071476,point,D,15.686268590715125,True
5207,552.213632372,319.7392375575,point,D,-29.926032254242173,True
5208,462.6311225562,601.3684679037,point,D,7.506791466372805,True
5209,670.1272599057,317.0600447069,point,D,1.0142379551100351,True
5210,881.4588547499,919.0035642287,point,D,-20.67353179500894,True
5211,304.9735162843,222.6196870337,point,D,-21.307138139827362,True
5212,384.4511702928,823.4270404009,point,D,8.178478942869676,True
5213,728.8414828082,188.3893078602,point,D,27.700288841030503,True
5214,188.9947782667,733.7247912215,point,D,17.485630345688158,True
5215,789.1198159321,89.853023131,point,D,20.966489257307273,True
5216,850.3900500124,371.8303943245,point,D,-9.684765087562129,True
5217,400.2836832866,285.0042181442,point,D,-22.288320757062916,True
5218,579.0403535827,114.9757648048,point,D,11.517224912015175,True
5219,868.936855486,770.6333577258,point,D,-26.14452137456442,True
5220,537.8652943173,232.8783203322,point,D,-18.20079377104612,True
5221,764.7991168443,477.2053431416,point,D,-31.9000939157397,True
5222,531.8937781694,683.6219282172,point,D,-14.223478936825833,True
5223,412.7084421964,147.7239539028,point,D,-23.241018528217246,True
5224,94.2490311728,915.1424897185,point,D,-17.31167147708349,True
5225,658.3125143246,674.7549302618,point,D,-22.75630267657381,True
5226,866.6910927858,470.3932466842,point,D,-32.764043532330795,True
5227,274.1727408388,854.9510322854,point,D,7.78718811711674,True
5228,269.3080665311,272.1000538232,point,D,-19.39809993217257,True
5229,697.3033324481,371.5104695524,point,D,-8.498729223855976,True
5230,517.5908637858,192.04430821,point,D,-14.459648872596466,True
5231,223.1833650373,990.6130038779,point,D,-8.56701976372306,True
5232,107.7643133178,467.2832636323,point,D,-8.605608172503361,True
5233,223.5587250957,263.7350529939,point,D,-23.9852086186909,True
5234,947.1915843082,610.4357035223,point,D,-22.839602224277314,True
5235,603.3514981846,212.4612799728,point,D,11.74076143020966,True
5236,336.430557653,498.0952248229,point,D,11.190640961245409,True
5237,382.8569075483,720.208912096,point,D,21.24734377494516,True
5238,664.1854773936,950.3452958257,point,D,-22.54752591855281,True
5239,619.282785013,80.0222111889,point,D,15.10483485310623,True
5240,5.6608318979,203.7697828645,point,D,-14.41509488198218,True
5241,942.3093610943,976.7796431222,point,D,-13.700765636641838,True
5242,743.3760454408,947.299576685,point,D,-16.101815356929798,True
5243,19.7130488106,577.8963849459,point,D,-5.785679796076454,True
5244,971.6730360759,187.0917402368,point,D,6.703867118531578,True
5245,775.117236805,847.0077913099,point,D,-19.911287856718097,True
5246,298.9430822297,200.5198791312,point,D,-22.92495452337655,True
5247,924.7480232394,97.7416100313,point,D,14.566216772233895,True
5248,299.9714966866,409.9670263746,point,D,-11.375639237022337,True
5249,785.832704892,329.251340397,point,D,13.294776709473625,True
5250,316.5423038948,822.3007100102,point,D,15.821342008271769,True
5251,149.1883560405,199.2276624541,point,D,-31.008958529914032,True
5252,995.9876199899,654.8563045801,point,D,-16.501712053812714,True
5253,404.2638186036,917.9973742611,point,D,-14.929997851174697,True
5254,391.1601146131,231.0812525833,point,D,-22.49197532552301,True
5255,456.321536482,729.9508832394,point,D,9.727428053125145,True
5256,968.4123716197,720.4143495437,point,D,-24.692032082664753,True
5257,526.1892415349,378.253353446,point,D,-32.940262136345346,True
5258,195.8818129629,490.4555440046,point,D,16.665094408671404,True
5259,445.1466304397,921.2660381895,point,D,-20.63731067526809,True
5260,366.3773156609,870.6554621428,point,D,1.290959686053091,True
5261,343.3327568154,93.9731692569,point,D,-25.122810204163514,True
5262,200.6931238727,607.2452940198,point,D,25.359228877242963,True
5263,332.4887000948,896.897823031,point,D,-3.701357871868509,True
5264,784.6277524239,366.456620149,point,D,2.9045471994045227,True
5265,681.7808189506,137.3512762729,point,D,28.254250716817698,True
5266,520.06616042,869.484390685,point,D,-25.01265676720838,True
5267,440.6856531123,736.5908729566,point,D,11.083525106928601,True
5268,148.0435165868,127.4793195398,point,D,-32.84215805909236,True
5269,611.7883182693,296.0203608497,point,D,-9.953302911911095,True
5270,854.7243143575,975.9861948069,point,D,-13.550145527147691,True
5271,265.3655776603,941.1334733844,point,D,-10.202121530497598,True
5272,32.351556463,307.2739218082,point,D,-20.4800498956095,True
5273,756.8515917101,844.2204175494,point,D,-20.12974553545121,True
5274,164.6747648186,142.9357946046,point,D,-33.17315427588881,True
5275,428.3384412835,403.5618993848,point,D,-23.88113739156089,True
5276,263.2000371521,302.00689709,point,D,-18.13578963389144,True
5277,728.5716113501,350.3610258029,point,D,4.478775067308041,True
5278,484.4245414625,511.3017969324,point,D,-15.5905960837745,True
5279,785.7135645232,589.5180852883,point,D,-25.32415829796049,True
5280,736.9684736897,179.9102555844,point,D,28.264085389855254,True
5281,506.7992979365,497.5672324768,point,D,-22.592191203655002,True
5282,721.4695754794,956.1066851732,point,D,-17.856101353937195,True
5283,352.3520945134,17.4440780156,point,D,-17.472515502110625,True
5284,149.6592826825,240.2202972534,point,D,-28.709573102899416,True
5285,31.2227327175,536.4715133891,point,D,-8.986439918060663,True
5286,152.4965989677,235.3232874966,point,D,-29.55031013616108,True
5287,538.5309662749,972.995611427,point,D,-14.991453551494564,True
5288,63.7171103246,205.4118651655,point,D,-23.474022623042767,True
5289,557.8193521303,369.1979248628,point,D,-31.836207025800643,True
5290,844.8269631333,407.1500252617,point,D,-22.593224605229718,True
5291,730.0245646065,684.6464802775,point,D,-18.96708908611047,True
5292,39.5069348991,871.4013176506,point,D,-18.373764691952918,True
5293,871.0951680328,477.8972287715,point,D,-32.764043532330795,True
5294,937.1889927705,267.5180455998,point,D,8.454370717606299,True
5295,175.0637991689,212.9931699624,point,D,-30.587743627961753,True
5296,850.6980129519,22.4181983715,point,D,13.586692599134624,True
5297,715.8675608812,312.944352994,point,D,14.161959822967162,True
5298,340.466372741,965.1650114605,point,D,-10.903219322322062,True
5299,107.0263660326,358.2954413096,point,D,-20.61352928762956,True
5300,382.9473583182,165.5657450001,point,D,-24.983339812122612,True
5301,413.8293182938,165.4270128261,point,D,-23.619312926331816,True
5302,837.656692278,645.7681886839,point,D,-25.567645533512774,True
5303,482.1937088338,906.5353400326,point,D,-24.14386052480361,True
5304,214.0327901599,186.8719939497,point,D,-27.985595895944037,True
5305,798.1586093266,705.7641117385,point,D,-21.473023806497448,True
5306,691.4231391733,391.8537851059,point,D,-15.086539137727376,True
5307,792.3860063569,368.198082394,point,D,1.8364552211631335,True
5308,449.4561239321,519.6836217915,point,D,-4.550830743199211,True
5309,434.9949483292,590.0895085597,point,D,13.851378341997542,True
5310,871.8139163572,752.0303473874,point,D,-26.267681267026386,True
5311,893.2865895342,279.871030599,point,D,14.837583759235345,True
5312,21.8705013561,118.7205367011,point,D,-16.286400220582003,True
5313,709.6928915479,193.6140516492,point,D,27.907429282960223,True
5314,415.5693277825,195.0151764227,point,D,-23.975919985369607,True
5315,333.2310856636,163.5551917068,point,D,-25.79991136090978,True
5316,26.8132189532,834.712150117,point,D,-17.224097246651638,True
5317,986.0010488589,701.2397587142,point,D,-19.74322310138099,True
5318,757.2581347347,275.1017571497,point,D,21.1677262994533,True
5319,340.5137400147,666.3146799813,point,D,22.270239459393153,True
5320,633.9563815023,806.2214181189,point,D,-24.073117084198724,True
5321,376.9804591365,371.5582648961,point,D,-22.194150962884454,True
5322,886.7603456861,933.32226324,point,D,-20.790155406929138,True
5323,204.7399982633,574.5999704421,point,D,28.634868422965805,True
5324,607.3957316787,294.2263054745,point,D,-13.185679364325807,True
5325,762.9429718909,548.448640423,point,D,-27.861593186741562,True
5326,114.9131231524,411.2485427299,point,D,-17.278210075400324,True
5327,811.0169234945,694.4735423491,point,D,-22.281530873157386,True
5328,724.65605704,385.5824102676,point,D,-6.634068372951356,True
5329,874.1655459711,312.3942357767,point,D,11.665313094919082,True
5330,197.7378262456,562.6081754419,point,D,28.772080942672527,True
5331,848.4477257215,814.032690306,point,D,-22.18338206840908,True
5332,113.6466397353,11.9147026328,point,D,-13.94723410672689,True
5333,956.2966589559,256.1079711847,point,D,5.121183649541642,True
5334,719.8361126373,774.6773141167,point,D,-19.189827203805542,True
5335,787.4160541106,634.7466714653,point,D,-23.828535492716306,True
5336,375.337254862,38.9416578013,point,D,-20.3069035779284,True
5337,997.5036734662,851.8341514458,point,D,-12.235494218260394,True
5338,9.3958299127,927.6879225008,point,D,-13.80400111555099,True
5339,18.4607304064,385.7580996868,point,D,-13.922332186141855,True
5340,702.5613023041,695.3059592388,point,D,-19.500890589631034,True
5341,673.4899971809,973.1130195494,point,D,-18.420811808514465,True
5342,613.4364913804,105.9524285039,point,D,18.756262864499238,True
5343,935.240863951,711.5507562786,point,D,-29.63148730730856,True
5344,207.0261938818,780.9430798509,point,D,16.09175674493023,True
5345,360.8133591309,918.2315370712,point,D,-10.312706111319827,True
5346,273.638744864,533.3402276892,point,D,24.605628979940942,True
5347,80.6535707081,360.171577459,point,D,-20.875359308677208,True
5348,706.5822890526,318.7823541452,point,D,9.719318158537025,True
5349,880.7750832165,631.3484055195,point,D,-26.46002053778779,True
5350,95.2483367478,172.4027651725,point,D,-26.155707348728676,True
5351,181.5850783878,733.4250279878,point,D,17.837273534931306,True
5352,334.3417851816,135.6893188989,point,D,-26.099007944365173,True
5353,918.950902258,768.8771007983,point,D,-27.695848494883784,True
5354,889.4436200356,735.3318542426,point,D,-27.845754454294756,True
5355,418.6599038782,806.1804071842,point,D,5.861777072271523,True
5356,585.2029533699,926.2828742344,point,D,-21.107901934183417,True
5357,914.6350511973,979.48453383,point,D,-14.974918522279793,True
5358,485.3557796381,1.5851920423,point,D,-12.501637859734858,True
5359,75.4650002992,768.3724188234,point,D,-0.5771863978771865,True
5360,11.0381711704,219.2341004463,point,D,-17.01564289071311,True
5361,229.5587470936,79.4976481245,point,D,-32.45884713067846,True
5362,912.0515679383,786.8761120645,point,D,-25.826276259992053,True
5363,218.7440769684,141.7616790474,point,D,-29.965034401242928,True
5364,782.9602770075,134.757147616,point,D,23.10259054256414,True
5365,434.0844216586,986.637214147,point,D,-13.269565266440265,True
5366,256.2497436571,71.3106257716,point,D,-30.976843133983508,True
5367,948.9910537492,172.5518760905,point,D,9.829348000985936,True
5368,954.1334251605,136.2171524461,point,D,10.260856205595378,True
5369,480.8322538204,585.4531556231,point,D,-0.15828128598223654,True
5370,750.427634617,428.9317207906,point,D,-19.84521895114188,True
5371,582.9683173683,330.5637782725,point,D,-25.904675833819837,True
5372,786.2802423218,584.6123729063,point,D,-25.32415829796049,True
5373,37.3072397739,772.0707962828,point,D,-8.589087614337778,True
5374,21.808623481,405.2069568053,point,D,-12.251051447840915,True
5375,333.5566711838,743.3033702701,point,D,22.222791991441746,True
5376,133.3089195869,832.0624032094,point,D,1.497417333262607,True
5377,160.4750271593,821.0661935149,point,D,9.089371653808751,True
5378,646.5453546957,438.162091267,point,D,-21.116743532322474,True
5379,60.7563992817,859.5508655657,point,D,-17.713810430794627,True
5380,632.513969049,55.2556575929,point,D,12.512472999329132,True
5381,160.8004692433,84.914011505,point,D,-30.148476553574973,True
5382,898.7073297747,774.324384927,point,D,-26.789381188732666,True
5383,689.0728096503,288.6509222973,point,D,11.841075898138696,True
5384,244.6646670235,500.743649466,point,D,21.80746046433122,True
5385,736.7102667723,123.6345874599,point,D,27.203405887968707,True
5386,832.7551291413,641.9891870919,point,D,-25.567645533512774,True
5387,831.9881601092,398.8075123053,point,D,-16.33667890905338,True
5388,587.2028764181,503.1345496269,point,D,-21.091793169553966,True
5389,194.5194811427,447.5303369313,point,D,-2.935981451169157,True
5390,47.5003646538,327.2996676333,point,D,-22.04321131102461,True
5391,962.0192029616,112.1115405978,point,D,10.597897993209655,True
5392,509.4007547469,522.9448524926,point,D,-17.21064006560205,True
5393,938.2673317495,427.1785648293,point,D,-21.520133658347905,True
5394,546.0979828327,500.796785618,point,D,-23.206932677646854,True
5395,817.4333404585,690.4829378864,point,D,-23.135707491562144,True
5396,354.4441220495,99.3949868471,point,D,-24.878685086119276,True
5397,981.2697192704,877.7713871188,point,D,-15.45991159049347,True
5398,531.7148241986,32.2836762681,point,D,-10.618066309473845,True
5399,226.1186531784,29.1478441811,point,D,-25.81612345297877,True
5400,876.9903058001,21.3350741537,point,D,12.244639263756788,True
5401,297.7133456537,575.2030464808,point,D,23.580132770925776,True
5402,398.3256483844,66.2470191686,point,D,-21.399099567363145,True
5403,973.2202326398,770.2985979737,point,D,-21.78007400027999,True
5404,782.6072567695,792.1694207656,point,D,-21.794976504306092,True
5405,880.4767618407,632.4378461205,point,D,-26.46002053778779,True
5406,51.0452755523,272.2203962113,point,D,-23.443669381593843,True
5407,248.6217067008,522.7257453647,point,D,25.540767307112166,True
5408,106.3484221732,808.3235642686,point,D,-1.4642800490677108,True
5409,588.3448876333,849.7576280612,point,D,-25.843355898664697,True
5410,233.7147540092,487.3277129877,point,D,15.191728101673915,True
5411,158.3793228864,102.1760483482,point,D,-32.24645449833933,True
5412,346.6969714972,137.8288208439,point,D,-25.997395953131928,True
5413,663.5002734773,527.4277096326,point,D,-20.415346191854912,True
5414,10.0343141617,713.4610988929,point,D,-7.8243966109364145,True
5415,640.2168042958,867.6453161341,point,D,-26.748831730272922,True
5416,624.4783068034,778.9218514245,point,D,-23.501128962997672,True
5417,773.7495844046,334.4197689148,point,D,13.816164388631059,True
5418,548.0790348183,197.6411055057,point,D,-4.593617390966834,True
5419,537.6187150209,166.8231434101,point,D,-2.6427447856586235,True
5420,892.2551867452,896.2513716989,point,D,-20.794687098837006,True
5421,296.5323287578,6.2180722433,point,D,-15.95609841040025,True
5422,264.1797288259,980.7473480546,point,D,-9.523184719590747,True
5423,873.2727697505,141.2271851755,point,D,16.962298978362725,True
5424,450.3746135999,881.6246950514,point,D,-19.966584915948886,True
5425,963.0699223352,754.2257038879,point,D,-24.597900676156858,True
5426,8.4353058943,884.4170642791,point,D,-15.025806205759638,True
5427,826.7211633802,748.8517394962,point,D,-23.324387858138465,True
5428,753.8915995439,345.9265051164,point,D,11.101895763806153,True
5429,464.1633840462,276.6094114386,point,D,-25.90433979014165,True
5430,714.2258638717,92.7828908482,point,D,24.048230309822006,True
5431,291.1061323903,651.3395977747,point,D,21.402818224718892,True
5432,287.3362680915,22.6100366026,point,D,-21.256332457902648,True
5433,454.549287996,581.4137188743,point,D,8.797223934331043,True
5434,0.2424774622,388.6132333484,point,D,-10.62809106436914,True
5435,201.191102601,104.2782574571,point,D,-33.46050337688191,True
5436,854.1615929141,203.0386343985,point,D,20.508435725812078,True
5437,943.3760938756,919.3728597196,point,D,-19.282377733331803,True
5438,686.4092426,606.8883783616,point,D,-20.34699971737538,True
5439,68.2806214274,38.4569428547,point,D,-17.06340159863267,True
5440,231.396706264,235.7302826135,point,D,-24.46064144508378,True
5441,623.2533926177,417.7233381893,point,D,-22.929900171506787,True
5442,246.278689288,254.9092544729,point,D,-22.886170644911427,True
5443,68.5677501964,847.6712044825,point,D,-15.832936887821694,True
5444,632.9065547803,902.9606137837,point,D,-26.886069223498332,True
5445,600.6525188369,697.3355006225,point,D,-23.38890850447071,True
5446,205.9591029209,325.2000939078,point,D,-18.185911599304596,True
5447,762.4996879822,588.8721746722,point,D,-24.61475435072956,True
5448,384.1982412636,97.9342523828,point,D,-23.07866511183978,True
5449,214.2529338484,49.7600071209,point,D,-29.43604516349292,True
5450,667.8367701894,544.5034192455,point,D,-20.191936854504185,True
5451,652.0821421142,824.0022998052,point,D,-23.79755720949912,True
5452,973.3030792485,774.6357939326,point,D,-20.986094192078866,True
5453,815.7160332388,36.1578186141,point,D,14.973663117558342,True
5454,326.1407265148,718.7106629809,point,D,23.30215046064772,True
5455,773.2723436327,56.9720815839,point,D,18.710427794120374,True
5456,524.5605066014,786.3603847636,point,D,-17.61520359928645,True
5457,930.5145768184,859.3064851232,point,D,-20.239648651355765,True
5458,851.0167318145,492.484414483,point,D,-32.87904652796362,True
5459,674.9762294785,368.0525152307,point,D,-10.329823943617521,True
5460,533.4256471517,291.1118362888,point,D,-28.85379650854616,True
5461,704.1296529522,819.0344988147,point,D,-20.403043975066833,True
5462,930.8782530502,319.0491192777,point,D,1.3836042900503416,True
5463,63.1163616156,941.2735724734,point,D,-17.11639258077004,True
5464,384.7241230031,443.4849887123,point,D,-11.014241806729121,True
5465,580.7083534624,303.2187667088,point,D,-21.32184144947803,True
5466,876.9044578359,851.4450269169,point,D,-20.096279256098253,True
5467,236.2358308521,191.6665801413,point,D,-25.439941788643736,True
5468,491.5046251748,920.899038033,point,D,-23.64207059704418,True
5469,881.4719383108,64.1251130131,point,D,16.402391340293757,True
5470,272.9741276109,579.6463462366,point,D,25.17825290720089,True
5471,61.060828764,714.2143497517,point,D,4.108670496656512,True
5472,851.790555925,808.004506177,point,D,-23.078194382760525,True
5473,983.0073357853,954.3067284849,point,D,-11.548279969300715,True
5474,27.3023200996,180.0949467425,point,D,-18.833540942180555,True
5475,98.4125149721,836.342222381,point,D,-8.062741864080083,True
5476,947.2185132091,707.8695439833,point,D,-28.647266733612906,True
5477,919.7252800747,424.4910247016,point,D,-24.631537732461865,True
5478,557.5987042184,371.8113741602,point,D,-31.836207025800643,True
5479,823.3878574756,282.8645848648,point,D,20.345417182707685,True
5480,666.5495363555,759.4740653589,point,D,-21.981577407379465,True
5481,30.2546117257,15.9482087142,point,D,-11.9004163367268,True
5482,615.9361052764,563.1695723244,point,D,-18.37768014029298,True
5483,708.2164214631,225.334708263,point,D,23.681782355879733,True
5484,514.833595195,409.6964438067,point,D,-30.63845695109904,True
5485,426.778703001,377.2355644723,point,D,-26.462572126060998,True
5486,914.6891078834,415.4094823548,point,D,-23.462153528778117,True
5487,20.1378077468,45.8806954179,point,D,-14.11895090893205,True
5488,882.8012783488,415.5670763547,point,D,-26.27455612766383,True
5489,330.3696801998,643.1598474748,point,D,21.76775261692094,True
5490,606.9624731674,580.4121288626,point,D,-18.300313597956475,True
5491,838.42899591,785.700153743,point,D,-24.041269157081746,True
5492,832.9928436132,869.0917226946,point,D,-18.151021409363164,True
5493,496.2229922269,786.5689276911,point,D,-11.71208850216614,True
5494,719.2799348483,834.9217796479,point,D,-20.571878178411033,True
5495,593.0319579974,660.2882210662,point,D,-22.290126181794086,True
5496,57.3649391455,478.4376573218,point,D,-11.18473765653669,True
5497,710.4353815418,437.8876643521,point,D,-20.341766522827065,True
5498,287.1660576583,280.7898201427,point,D,-18.00381826499076,True
5499,607.3150429661,787.9746748371,point,D,-23.60572183885317,True
5500,901.3619119823,323.8419004056,point,D,6.040156193771519,True
5501,299.3944292435,546.712234279,point,D,22.140506055545586,True
5502,952.5152079336,70.169682513,point,D,10.473392336082773,True
5503,575.6421565558,298.9370443691,point,D,-23.791677636856708,True
5504,900.872615834,812.5498079399,point,D,-22.641678281928716,True
5505,202.5848541782,569.2956140438,point,D,29.27632674642254,True
5506,532.8889568287,381.435330641,point,D,-32.724851798525215,True
5507,479.602510949,375.0760410742,point,D,-29.803812494890987,True
5508,847.051992653,190.6679820393,point,D,21.045137306585133,True
5509,139.8531138617,578.1383494394,point,D,21.767296280370957,True
5510,404.4300663847,384.8906412965,point,D,-24.534892729895123,True
5511,735.1804950424,142.0577958751,point,D,28.746833214591504,True
5512,37.9752066822,840.1139484744,point,D,-17.509090079603325,True
5513,419.3146172628,760.8504450658,point,D,14.80044015362399,True
5514,660.8184385518,349.8396444948,point,D,-12.964858069491159,True
5515,306.9671370644,705.5478111033,point,D,21.88983599789786,True
5516,674.3528082285,502.2750825276,point,D,-21.39594291646662,True
5517,834.060220362,658.8687870592,point,D,-25.25420943914841,True
5518,482.0595599351,976.0031089833,point,D,-16.13183405952517,True
5519,459.0233294589,681.7140589092,point,D,11.13714238183898,True
5520,209.3793283221,558.5647311459,point,D,29.708794641343566,True
5521,409.859240198,559.6408384168,point,D,14.000688820349872,True
5522,295.2669884662,850.6461077284,point,D,10.550806416214508,True
5523,690.1333331401,765.3900956423,point,D,-20.557369401833395,True
5524,801.8135073281,415.8713903304,point,D,-21.149596167450365,True
5525,205.1882667292,72.7859577534,point,D,-31.712368119752597,True
5526,812.9786831639,231.2912224723,point,D,23.55592467907755,True
5527,535.0404583728,272.2909255214,point,D,-26.14306650102317,True
5528,34.4628332704,751.7565692717,point,D,-7.768763396719774,True
5529,485.3002557764,824.8594524948,point,D,-17.900904741297843,True
5530,408.6611485154,615.8568991727,point,D,18.592540810444003,True
5531,264.6461553615,548.0844009736,point,D,26.46703977140218,True
5532,442.0111742345,371.767202154,point,D,-27.70330946360658,True
5533,533.3374513923,194.38806455,point,D,-8.302320694436387,True
5534,414.4285380163,300.186562152,point,D,-23.706000492128158,True
